V0,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,y
0.031599999998736,0.066399999997344,0.063199999997472,0.125599999994976,0.358399999985664,0.14599999999416,0.055599999997776005,0.048799999998048,0.039599999998416,0.064799999997408,0.030799999998768,0.06559999999737601,0.055199999997792,0.132399999994704,0.328799999986848,0.15399999999384,0.070399999997184,0.053599999997856,0.038799999998448,0.070399999997184,0.037599999998496,0.07159999999713601,0.062799999997488,0.136399999994544,0.25519999998979204,0.138399999994464,0.077199999996912,0.062399999997504,0.062399999997504,0.09599999999616,0.037599999998496,0.07159999999713601,0.062799999997488,0.136399999994544,0.25519999998979204,0.138399999994464,0.077199999996912,0.062399999997504,0.062399999997504,0.09599999999616,Female
0.026799999998928,0.057999999997680005,0.054399999997824,0.129599999994816,0.404799999983808,0.14399999999424,0.045599999998176,0.047199999998112,0.035199999998592,0.054399999997824,0.031199999998752,0.06599999999736,0.059199999997632,0.13799999999448,0.30599999998776,0.147199999994112,0.07199999999712,0.05199999999792,0.046399999998144,0.08199999999672,0.048799999998048,0.06879999999724801,0.058799999997648005,0.1199999999952,0.23479999999060802,0.131599999994736,0.07319999999707201,0.06719999999731201,0.070399999997184,0.126399999994944,0.048799999998048,0.06879999999724801,0.058799999997648005,0.1199999999952,0.23479999999060802,0.131599999994736,0.07319999999707201,0.06719999999731201,0.070399999997184,0.126399999994944,Female
0.030399999998784,0.049999999998000005,0.060399999997584004,0.135599999994576,0.307599999987696,0.16799999999328,0.075599999996976,0.052399999997904005,0.044799999998208,0.075199999996992,0.02399999999904,0.058399999997664,0.047199999998112,0.11879999999524801,0.333599999986656,0.16519999999339202,0.069199999997232,0.047199999998112,0.057599999997696,0.078799999996848,0.033599999998656004,0.055599999997776005,0.051199999997952,0.14799999999408,0.27719999998891204,0.141599999994336,0.07399999999704,0.062399999997504,0.063199999997472,0.093199999996272,0.033599999998656004,0.055599999997776005,0.051199999997952,0.14799999999408,0.27719999998891204,0.141599999994336,0.07399999999704,0.062399999997504,0.063199999997472,0.093199999996272,Female
0.023199999999072,0.07479999999700801,0.035199999998592,0.107599999995696,0.313199999987472,0.141199999994352,0.056399999997744005,0.06679999999732801,0.091199999996352,0.09039999999638401,0.023599999999056,0.045199999998192006,0.048399999998064006,0.15279999999388802,0.327199999986912,0.182399999992704,0.083599999996656,0.04799999999808,0.027599999998896,0.061199999997552004,0.028399999998864,0.084799999996608,0.030399999998784,0.099599999996016,0.286799999988528,0.15399999999384,0.055199999997792,0.069199999997232,0.09719999999611201,0.094399999996224,0.028399999998864,0.084799999996608,0.030399999998784,0.099599999996016,0.286799999988528,0.15399999999384,0.055199999997792,0.069199999997232,0.09719999999611201,0.094399999996224,Female
0.027199999998912,0.044799999998208,0.050799999997968005,0.126799999994928,0.342799999986288,0.16879999999324802,0.053999999997840005,0.040799999998368,0.063199999997472,0.080799999996768,0.014799999999408,0.031999999998720004,0.038399999998464,0.158399999993664,0.375599999984976,0.20799999999168,0.057999999997680005,0.035599999998576,0.02599999999896,0.053199999997872005,0.019599999999216,0.042399999998304,0.047199999998112,0.14399999999424,0.342799999986288,0.1599999999936,0.066399999997344,0.044399999998224006,0.054799999997808005,0.078399999996864,0.019599999999216,0.042399999998304,0.047199999998112,0.14399999999424,0.342799999986288,0.1599999999936,0.066399999997344,0.044399999998224006,0.054799999997808005,0.078399999996864,Female
0.017599999999296,0.051599999997936005,0.045999999998160006,0.125599999994976,0.357599999985696,0.17399999999304,0.066399999997344,0.048799999998048,0.04799999999808,0.064399999997424,0.017599999999296,0.042399999998304,0.028799999998848,0.153599999993856,0.36599999998536004,0.175599999992976,0.06519999999739201,0.043199999998272,0.047199999998112,0.060399999997584004,0.02199999999912,0.057599999997696,0.045199999998192006,0.134799999994608,0.33119999998675204,0.16199999999352002,0.06839999999726401,0.047199999998112,0.062399999997504,0.069199999997232,0.02199999999912,0.057599999997696,0.045199999998192006,0.134799999994608,0.33119999998675204,0.16199999999352002,0.06839999999726401,0.047199999998112,0.062399999997504,0.069199999997232,Female
0.017199999999312002,0.04799999999808,0.036799999998528,0.13999999999440002,0.3699999999852,0.207599999991696,0.056799999997728,0.03799999999848,0.027199999998912,0.058399999997664,0.022399999999104,0.05199999999792,0.043199999998272,0.13119999999475201,0.36679999998532803,0.156799999993728,0.056799999997728,0.049199999998032005,0.058799999997648005,0.062799999997488,0.021199999999152,0.04799999999808,0.053599999997856,0.14399999999424,0.33959999998641605,0.1599999999936,0.058399999997664,0.05199999999792,0.046399999998144,0.076799999996928,0.021199999999152,0.04799999999808,0.053599999997856,0.14399999999424,0.33959999998641605,0.1599999999936,0.058399999997664,0.05199999999792,0.046399999998144,0.076799999996928,Female
0.010399999999584,0.027599999998896,0.035199999998592,0.161599999993536,0.410399999983584,0.189199999992432,0.056399999997744005,0.0299999999988,0.027599999998896,0.051599999997936005,0.021599999999136,0.055599999997776005,0.050799999997968005,0.14319999999427202,0.32679999998692805,0.156799999993728,0.048799999998048,0.051199999997952,0.07199999999712,0.07319999999707201,0.024399999999024,0.05599999999776,0.046399999998144,0.141599999994336,0.341599999986336,0.160399999993584,0.063199999997472,0.042399999998304,0.050399999997984,0.073599999997056,0.024399999999024,0.05599999999776,0.046399999998144,0.141599999994336,0.341599999986336,0.160399999993584,0.063199999997472,0.042399999998304,0.050399999997984,0.073599999997056,Female
0.030399999998784,0.06599999999736,0.046799999998128006,0.133199999994672,0.31919999998723203,0.136399999994544,0.05599999999776,0.058799999997648005,0.070799999997168,0.082399999996704,0.03399999999864,0.070799999997168,0.045599999998176,0.12039999999518401,0.310399999987584,0.15919999999363202,0.061599999997536,0.053599999997856,0.059599999997616004,0.084799999996608,0.020399999999184,0.052399999997904005,0.043599999998256006,0.135599999994576,0.3399999999864,0.166799999993328,0.050399999997984,0.049599999998016,0.06839999999726401,0.072799999997088,0.020399999999184,0.052399999997904005,0.043599999998256006,0.135599999994576,0.3399999999864,0.166799999993328,0.050399999997984,0.049599999998016,0.06839999999726401,0.072799999997088,Female
0.050399999997984,0.069599999997216,0.061599999997536,0.122799999995088,0.291199999988352,0.12759999999489602,0.053999999997840005,0.06399999999744001,0.055599999997776005,0.10319999999587201,0.056399999997744005,0.07799999999688001,0.058399999997664,0.11239999999550401,0.24079999999036802,0.13679999999452802,0.06999999999720001,0.064799999997408,0.061199999997552004,0.121199999995152,0.04399999999824,0.062799999997488,0.07399999999704,0.160799999993568,0.253599999989856,0.140799999994368,0.06879999999724801,0.061199999997552004,0.052799999997888,0.08119999999675201,0.04399999999824,0.062799999997488,0.07399999999704,0.160799999993568,0.253599999989856,0.140799999994368,0.06879999999724801,0.061199999997552004,0.052799999997888,0.08119999999675201,Female
0.061199999997552004,0.078399999996864,0.055599999997776005,0.121599999995136,0.23599999999056,0.13359999999465602,0.07159999999713601,0.0599999999976,0.067599999997296,0.11439999999542401,0.049199999998032005,0.06599999999736,0.057999999997680005,0.132399999994704,0.28999999998840004,0.129599999994816,0.057599999997696,0.067599999997296,0.052399999997904005,0.09719999999611201,0.043199999998272,0.072399999997104,0.060799999997568,0.129599999994816,0.24599999999016,0.145599999994176,0.06399999999744001,0.062799999997488,0.062399999997504,0.113199999995472,0.043199999998272,0.072399999997104,0.060799999997568,0.129599999994816,0.24599999999016,0.145599999994176,0.06399999999744001,0.062799999997488,0.062399999997504,0.113199999995472,Female
0.028399999998864,0.051599999997936005,0.053999999997840005,0.153599999993856,0.35519999998579205,0.151199999993952,0.049199999998032005,0.044399999998224006,0.041199999998352,0.071199999997152,0.032399999998704,0.07399999999704,0.06799999999728,0.13119999999475201,0.278799999988848,0.14319999999427202,0.069599999997216,0.059599999997616004,0.051599999997936005,0.091599999996336,0.022799999999088,0.039199999998432,0.06799999999728,0.161599999993536,0.35399999998584003,0.148399999994064,0.069199999997232,0.036799999998528,0.035199999998592,0.064799999997408,0.022799999999088,0.039199999998432,0.06799999999728,0.161599999993536,0.35399999998584003,0.148399999994064,0.069199999997232,0.036799999998528,0.035199999998592,0.064799999997408,Female
0.032399999998704,0.057999999997680005,0.059199999997632,0.147599999994096,0.337199999986512,0.132399999994704,0.060399999997584004,0.051199999997952,0.044399999998224006,0.077199999996912,0.03399999999864,0.069599999997216,0.06839999999726401,0.140799999994368,0.27599999998896,0.15599999999376002,0.070799999997168,0.059599999997616004,0.049199999998032005,0.075599999996976,0.02599999999896,0.054799999997808005,0.058399999997664,0.15399999999384,0.344399999986224,0.145199999994192,0.055599999997776005,0.052799999997888,0.039199999998432,0.069599999997216,0.02599999999896,0.054799999997808005,0.058399999997664,0.15399999999384,0.344399999986224,0.145199999994192,0.055599999997776005,0.052799999997888,0.039199999998432,0.069599999997216,Female
0.039199999998432,0.06679999999732801,0.053999999997840005,0.135199999994592,0.30639999998774403,0.145199999994192,0.062399999997504,0.055599999997776005,0.047599999998096006,0.08759999999649601,0.041199999998352,0.059199999997632,0.056399999997744005,0.13799999999448,0.300399999987984,0.14199999999432,0.066399999997344,0.050799999997968005,0.053199999997872005,0.09239999999630401,0.030399999998784,0.06719999999731201,0.06839999999726401,0.15199999999392,0.294799999988208,0.14639999999414402,0.06879999999724801,0.051599999997936005,0.045599999998176,0.07479999999700801,0.030399999998784,0.06719999999731201,0.06839999999726401,0.15199999999392,0.294799999988208,0.14639999999414402,0.06879999999724801,0.051599999997936005,0.045599999998176,0.07479999999700801,Female
0.034399999998624003,0.06799999999728,0.059599999997616004,0.14359999999425602,0.29999999998800003,0.136399999994544,0.063599999997456,0.053599999997856,0.052399999997904005,0.088399999996464,0.031999999998720004,0.058399999997664,0.058799999997648005,0.13719999999451202,0.296799999988128,0.164799999993408,0.06519999999739201,0.046799999998128006,0.048399999998064006,0.091599999996336,0.035599999998576,0.06559999999737601,0.064399999997424,0.154399999993824,0.29279999998828804,0.135199999994592,0.058799999997648005,0.053199999997872005,0.051199999997952,0.08879999999644801,0.035599999998576,0.06559999999737601,0.064399999997424,0.154399999993824,0.29279999998828804,0.135199999994592,0.058799999997648005,0.053199999997872005,0.051199999997952,0.08879999999644801,Female
0.055199999997792,0.070399999997184,0.069199999997232,0.123199999995072,0.248399999990064,0.125599999994976,0.060399999997584004,0.066399999997344,0.061999999997520004,0.11919999999523201,0.051199999997952,0.072799999997088,0.066399999997344,0.11879999999524801,0.271199999989152,0.141199999994352,0.055199999997792,0.05599999999776,0.06519999999739201,0.10199999999592001,0.044399999998224006,0.070399999997184,0.063599999997456,0.151599999993936,0.258399999989664,0.126399999994944,0.061999999997520004,0.063599999997456,0.057999999997680005,0.10159999999593601,0.044399999998224006,0.070399999997184,0.063599999997456,0.151599999993936,0.258399999989664,0.126399999994944,0.061999999997520004,0.063599999997456,0.057999999997680005,0.10159999999593601,Female
0.047199999998112,0.06879999999724801,0.070799999997168,0.12399999999504001,0.28079999998876803,0.14639999999414402,0.056399999997744005,0.053999999997840005,0.059199999997632,0.09239999999630401,0.060399999997584004,0.07319999999707201,0.064799999997408,0.12359999999505601,0.243199999990272,0.11719999999531201,0.057999999997680005,0.067599999997296,0.069199999997232,0.122799999995088,0.038399999998464,0.053999999997840005,0.058399999997664,0.171199999993152,0.278399999988864,0.15199999999392,0.058399999997664,0.055599999997776005,0.049199999998032005,0.08439999999662401,0.038399999998464,0.053999999997840005,0.058399999997664,0.171199999993152,0.278399999988864,0.15199999999392,0.058399999997664,0.055599999997776005,0.049199999998032005,0.08439999999662401,Female
0.03799999999848,0.0599999999976,0.06679999999732801,0.145199999994192,0.294799999988208,0.148399999994064,0.055599999997776005,0.048799999998048,0.052799999997888,0.089599999996416,0.034399999998624003,0.063599999997456,0.063199999997472,0.13199999999472,0.303199999987872,0.158399999993664,0.06799999999728,0.051599999997936005,0.047599999998096006,0.07799999999688001,0.032799999998688004,0.053199999997872005,0.055199999997792,0.145599999994176,0.37519999998499204,0.138799999994448,0.044399999998224006,0.051199999997952,0.033199999998672,0.070399999997184,0.032799999998688004,0.053199999997872005,0.055199999997792,0.145599999994176,0.37519999998499204,0.138799999994448,0.044399999998224006,0.051199999997952,0.033199999998672,0.070399999997184,Female
0.037599999998496,0.057199999997712005,0.06599999999736,0.150399999993984,0.30559999998777604,0.128799999994848,0.054799999997808005,0.051599999997936005,0.053199999997872005,0.094799999996208,0.038799999998448,0.066399999997344,0.048799999998048,0.1299999999948,0.30799999998768,0.15599999999376002,0.048399999998064006,0.055599999997776005,0.054399999997824,0.09359999999625601,0.03399999999864,0.056799999997728,0.059199999997632,0.142799999994288,0.34679999998612804,0.136399999994544,0.052399999997904005,0.049999999998000005,0.046799999998128006,0.07479999999700801,0.03399999999864,0.056799999997728,0.059199999997632,0.142799999994288,0.34679999998612804,0.136399999994544,0.052399999997904005,0.049999999998000005,0.046799999998128006,0.07479999999700801,Female
0.032399999998704,0.048399999998064006,0.053199999997872005,0.149199999994032,0.335199999986592,0.160799999993568,0.05199999999792,0.049999999998000005,0.045999999998160006,0.072799999997088,0.036399999998544,0.085599999996576,0.05599999999776,0.099599999996016,0.29359999998825603,0.127199999994912,0.05599999999776,0.062799999997488,0.085199999996592,0.097599999996096,0.028799999998848,0.049999999998000005,0.060799999997568,0.15879999999364802,0.315199999987392,0.16559999999337602,0.058399999997664,0.043599999998256006,0.043599999998256006,0.075199999996992,0.028799999998848,0.049999999998000005,0.060799999997568,0.15879999999364802,0.315199999987392,0.16559999999337602,0.058399999997664,0.043599999998256006,0.043599999998256006,0.075199999996992,Female
0.036799999998528,0.061599999997536,0.063199999997472,0.14599999999416,0.30559999998777604,0.14959999999401602,0.053999999997840005,0.056399999997744005,0.047599999998096006,0.079199999996832,0.034799999998608,0.057199999997712005,0.064399999997424,0.135599999994576,0.321599999987136,0.149199999994032,0.051599999997936005,0.053599999997856,0.049199999998032005,0.08279999999668801,0.034399999998624003,0.073599999997056,0.059599999997616004,0.13599999999456,0.28719999998851203,0.13759999999449601,0.060799999997568,0.064799999997408,0.052399999997904005,0.09359999999625601,0.034399999998624003,0.073599999997056,0.059599999997616004,0.13599999999456,0.28719999998851203,0.13759999999449601,0.060799999997568,0.064799999997408,0.052399999997904005,0.09359999999625601,Female
0.0299999999988,0.056799999997728,0.06559999999737601,0.153599999993856,0.327199999986912,0.157199999993712,0.060799999997568,0.03799999999848,0.041599999998336,0.069199999997232,0.028799999998848,0.059199999997632,0.058399999997664,0.133199999994672,0.34959999998601604,0.15599999999376002,0.053199999997872005,0.056799999997728,0.040399999998384,0.064399999997424,0.044799999998208,0.070399999997184,0.062399999997504,0.145199999994192,0.273199999989072,0.127199999994912,0.056799999997728,0.06559999999737601,0.057999999997680005,0.096399999996144,0.044799999998208,0.070399999997184,0.062399999997504,0.145199999994192,0.273199999989072,0.127199999994912,0.056799999997728,0.06559999999737601,0.057999999997680005,0.096399999996144,Female
0.02199999999912,0.053199999997872005,0.042399999998304,0.156799999993728,0.345199999986192,0.172799999993088,0.056399999997744005,0.04799999999808,0.034799999998608,0.06839999999726401,0.023599999999056,0.048399999998064006,0.04199999999832,0.160799999993568,0.365599999985376,0.164799999993408,0.054399999997824,0.039599999998416,0.039199999998432,0.061599999997536,0.035199999998592,0.059599999997616004,0.046399999998144,0.13679999999452802,0.380399999984784,0.139599999994416,0.043199999998272,0.055199999997792,0.033599999998656004,0.06999999999720001,0.035199999998592,0.059599999997616004,0.046399999998144,0.13679999999452802,0.380399999984784,0.139599999994416,0.043199999998272,0.055199999997792,0.033599999998656004,0.06999999999720001,Female
0.024399999999024,0.039599999998416,0.04399999999824,0.16199999999352002,0.38359999998465605,0.167599999993296,0.046399999998144,0.038399999998464,0.037599999998496,0.056399999997744005,0.023599999999056,0.053599999997856,0.04799999999808,0.160399999993584,0.32479999998700804,0.1799999999928,0.061199999997552004,0.048799999998048,0.034399999998624003,0.06519999999739201,0.01199999999952,0.042399999998304,0.051599999997936005,0.144799999994208,0.34679999998612804,0.192799999992288,0.05199999999792,0.035199999998592,0.069599999997216,0.052799999997888,0.01199999999952,0.042399999998304,0.051599999997936005,0.144799999994208,0.34679999998612804,0.192799999992288,0.05199999999792,0.035199999998592,0.069599999997216,0.052799999997888,Female
0.03399999999864,0.051199999997952,0.049599999998016,0.142399999994304,0.34119999998635203,0.154399999993824,0.06799999999728,0.044399999998224006,0.044799999998208,0.06999999999720001,0.015599999999376,0.044399999998224006,0.036399999998544,0.14319999999427202,0.433199999982672,0.173599999993056,0.040399999998384,0.039199999998432,0.031599999998736,0.042399999998304,0.016799999999328002,0.04199999999832,0.054399999997824,0.139599999994416,0.45319999998187205,0.13399999999464002,0.050799999997968005,0.033199999998672,0.0299999999988,0.045999999998160006,0.016799999999328002,0.04199999999832,0.054399999997824,0.139599999994416,0.45319999998187205,0.13399999999464002,0.050799999997968005,0.033199999998672,0.0299999999988,0.045999999998160006,Female
0.019599999999216,0.053999999997840005,0.045999999998160006,0.140799999994368,0.36959999998521603,0.16519999999339202,0.061199999997552004,0.045999999998160006,0.037199999998512,0.060399999997584004,0.01799999999928,0.05199999999792,0.040799999998368,0.135599999994576,0.409599999983616,0.167599999993296,0.045999999998160006,0.041599999998336,0.03799999999848,0.050799999997968005,0.0199999999992,0.056799999997728,0.044399999998224006,0.142799999994288,0.433599999982656,0.135599999994576,0.043599999998256006,0.042399999998304,0.031599999998736,0.049199999998032005,0.0199999999992,0.056799999997728,0.044399999998224006,0.142799999994288,0.433599999982656,0.135599999994576,0.043599999998256006,0.042399999998304,0.031599999998736,0.049199999998032005,Female
0.015999999999360002,0.048399999998064006,0.04199999999832,0.151199999993952,0.400399999983984,0.17159999999313602,0.050399999997984,0.040399999998384,0.028399999998864,0.051199999997952,0.014399999999424,0.05199999999792,0.038399999998464,0.14319999999427202,0.442399999982304,0.14679999999412802,0.049199999998032005,0.033599999998656004,0.033199999998672,0.046799999998128006,0.030399999998784,0.062399999997504,0.048799999998048,0.132399999994704,0.356399999985744,0.13039999999478402,0.056399999997744005,0.055199999997792,0.046399999998144,0.08119999999675201,0.030399999998784,0.062399999997504,0.048799999998048,0.132399999994704,0.356399999985744,0.13039999999478402,0.056399999997744005,0.055199999997792,0.046399999998144,0.08119999999675201,Female
0.015199999999392,0.034399999998624003,0.03599999999856,0.163199999993472,0.431599999982736,0.183599999992656,0.047599999998096006,0.02199999999912,0.02399999999904,0.042399999998304,0.012799999999488,0.044799999998208,0.044799999998208,0.148799999994048,0.42599999998296,0.17479999999300802,0.039599999998416,0.038799999998448,0.031599999998736,0.03799999999848,0.038799999998448,0.062799999997488,0.058799999997648005,0.123199999995072,0.29199999998832,0.15239999999390402,0.069599999997216,0.05599999999776,0.05599999999776,0.09039999999638401,0.038799999998448,0.062799999997488,0.058799999997648005,0.123199999995072,0.29199999998832,0.15239999999390402,0.069599999997216,0.05599999999776,0.05599999999776,0.09039999999638401,Female
0.053999999997840005,0.079199999996832,0.060399999997584004,0.129199999994832,0.257199999989712,0.12199999999512001,0.054799999997808005,0.074399999997024,0.059199999997632,0.10959999999561601,0.039199999998432,0.066399999997344,0.061599999997536,0.139599999994416,0.267599999989296,0.14599999999416,0.070399999997184,0.056799999997728,0.057599999997696,0.094799999996208,0.036799999998528,0.052399999997904005,0.059199999997632,0.151599999993936,0.30199999998792004,0.141599999994336,0.055199999997792,0.047199999998112,0.06799999999728,0.08599999999656001,0.036799999998528,0.052399999997904005,0.059199999997632,0.151599999993936,0.30199999998792004,0.141599999994336,0.055199999997792,0.047199999998112,0.06799999999728,0.08599999999656001,Female
0.033199999998672,0.048399999998064006,0.077199999996912,0.164799999993408,0.259599999989616,0.170399999993184,0.071199999997152,0.055199999997792,0.0399999999984,0.0799999999968,0.07399999999704,0.104399999995824,0.052399999997904005,0.09359999999625601,0.23479999999060802,0.086799999996528,0.044399999998224006,0.094399999996224,0.083199999996672,0.13199999999472,0.027199999998912,0.051199999997952,0.060799999997568,0.16239999999350402,0.345199999986192,0.157199999993712,0.053999999997840005,0.046399999998144,0.036399999998544,0.059199999997632,0.027199999998912,0.051199999997952,0.060799999997568,0.16239999999350402,0.345199999986192,0.157199999993712,0.053999999997840005,0.046399999998144,0.036399999998544,0.059199999997632,Female
